Player,Role,Team,Opponent_Team,Opponent_Player,Date,Week,Day,Patch,Stage,No_Game,all_Games,Format,Game_of_day,Side,Time,Ban,Ban_Opponent,Pick,Pick_Opponent,Champion,Champion_Opponent,Outcome,Kills_Team,Turrets_Team,Dragon_Team,Baron_Team,Level,Kills,Deaths,Assists,KDA,CS,CS_in_Teams_Jungle,CS_in_Enemy_Jungle,CSM,Golds,GPM,GOLD%,Vision_Score,Wards_placed,Wards_destroyed,Control_Wards_Purchased,Detector_Wards_Placed,VSPM,WPM,VWPM,WCPM,VS%,Total_damage_to_Champion,Physical_Damage,Magic_Damage,True_Damage,DPM,DMG%,K+A_Per_Minute,KP%,Solo_kills,Double_kills,Triple_kills,Quadra_kills,Penta_kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives_Stolen,Damage_dealt_to_turrets,Damage_dealt_to buildings,Total_heal,Total_Heals_On_Teammates,Damage_self_mitigated,Total_Damage_Shielded_On_Teammates,Time_ccing_others,Total_Time_CC_Dealt,Total_damage_taken,Total_Time_Spent_Dead,Consumables_purchased,Items_Purchased,Shutdown_bounty_collected,Shutdown_bounty_lost
Patrik,ADCARRY,GX,VIT,Carzzy,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,2,Red,0:36:36,Aatrox,Renekton,Kalista,Syndra,Kalista,Smolder,Win,21,9,5,2,17,10,2,5,7.5,328,46,0,9,17183,469,24,46,17,6,7,7,1.26,0.46,0.19,0.16,12.8,22972,17861,4509,602,628,25.2,0.41,71.4,0,1,0,0,0,700,17,593,0,0,9473,9473,4605,0,28022,0,17,380,13894,72,8,27,50,600
IgNar,SUPPORT,GX,VIT,Hylissang,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,2,Red,0:36:36,Ahri,Zeri,Gnar,KSante,Rakan,Braum,Win,21,9,5,2,14,0,2,17,8.5,34,4,0,0.9,10001,273,14,158,91,14,17,15,4.32,2.49,0.46,0.38,44.1,7099,1203,4838,1058,194,7.8,0.46,81,0,0,0,0,0,347,-13,-191,0,0,675,675,5869,2575,28385,3173,32,112,12137,52,20,35,0,0
Adam,TOP,BDS,MDK,Myrwn,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,3,Blue,0:30:06,Senna,Orianna,Kalista,Smolder,Renekton,Neeko,Loss,11,4,2,0,15,0,3,0,0,205,4,0,6.8,9703,322,18.4,30,12,4,5,4,1,0.4,0.17,0.13,10.8,6915,4040,1424,1451,230,12.4,0,0,0,0,0,0,0,-1378,-37,-553,0,0,1650,1650,5565,0,27712,0,5,99,37689,128,9,23,0,0
Sheo,JUNGLE,BDS,MDK,Elyoya,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,3,Blue,0:30:06,Vi,Ashe,Renata_Glasc,Neeko,Volibear,Xin_Zhao,Loss,11,4,2,0,14,4,5,3,1.4,160,142,0,5.3,10407,346,19.8,42,9,7,7,7,1.4,0.3,0.23,0.23,15.1,11656,4788,6387,481,387,20.8,0.23,63.6,1,1,0,0,0,-661,9,-376,0,0,2278,2278,14154,0,39274,0,24,787,35688,113,9,29,600,300
nuc,MID,BDS,MDK,Fresskowy,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,3,Blue,0:30:06,Varus,Karma,Ahri,Braum,Ahri,Annie,Loss,11,4,2,0,16,3,3,5,2.7,258,0,0,8.6,11504,382,21.8,47,20,10,6,6,1.56,0.66,0.2,0.33,16.8,16756,1254,10381,5121,557,29.9,0.27,72.7,0,1,0,0,0,608,-3,-519,-1,0,3060,3060,4171,0,13540,0,9,50,19537,68,6,28,100,250
Ice,ADCARRY,BDS,MDK,Supa,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,3,Blue,0:30:06,Twisted_Fate,Jax,Volibear,Xin_Zhao,Kalista,Smolder,Loss,11,4,2,0,14,3,4,7,2.5,288,8,0,9.6,13701,455,26,32,9,9,5,2,1.06,0.3,0.17,0.3,11.5,13827,12013,1689,125,459,24.7,0.33,90.9,0,0,1,0,0,533,55,1621,2,0,2541,2541,3787,0,11800,0,11,341,16515,70,6,28,800,350
Labrov,SUPPORT,BDS,MDK,Alvaro,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,3,Blue,0:30:06,Jayce,Olaf,Renekton,Annie,Renata_Glasc,Braum,Loss,11,4,2,0,11,1,5,8,1.8,26,0,0,0.9,7378,245,14,128,67,17,16,15,4.25,2.23,0.53,0.56,45.9,6804,1174,3928,1702,226,12.2,0.3,81.8,0,0,0,0,0,-222,-2,152,1,0,427,427,1474,240,12730,1670,23,179,19175,55,18,30,0,0
Myrwn,TOP,MDK,BDS,Adam,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,3,Red,0:30:06,Orianna,Senna,Smolder,Kalista,Neeko,Renekton,Win,20,11,2,1,17,0,1,10,10,300,9,0,10,14357,477,24,39,10,11,2,2,1.3,0.33,0.07,0.37,18.1,31630,16031,14365,1234,1051,29.8,0.33,50,0,0,0,0,0,1378,37,553,0,0,19001,19001,5680,0,9411,0,30,469,14526,52,4,19,0,300
Elyoya,JUNGLE,MDK,BDS,Sheo,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,3,Red,0:30:06,Ashe,Vi,Neeko,Renata_Glasc,Xin_Zhao,Volibear,Win,20,11,2,1,14,5,3,8,4.3,148,115,0,4.9,10971,364,18.3,33,5,12,4,4,1.1,0.17,0.13,0.4,15.3,12846,11179,1089,578,427,12.1,0.43,65,0,0,1,0,0,661,-9,376,0,0,902,902,14533,0,26255,0,22,809,27675,79,5,24,200,300
Fresskowy,MID,MDK,BDS,nuc,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,3,Red,0:30:06,Karma,Varus,Braum,Ahri,Annie,Ahri,Win,20,11,2,1,16,3,1,7,10,208,0,0,6.9,11395,379,19,27,6,11,2,2,0.9,0.2,0.07,0.37,12.5,21788,1438,19328,1022,724,20.5,0.33,50,0,1,0,0,0,-608,3,519,1,0,3649,3649,211,0,6150,1334,21,251,8484,49,6,21,500,300
Supa,ADCARRY,MDK,BDS,Ice,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,3,Red,0:30:06,Jax,Twisted_Fate,Xin_Zhao,Volibear,Smolder,Kalista,Win,20,11,2,1,15,12,3,7,6.3,240,13,0,8,14746,490,24.6,28,8,14,0,0,0.93,0.27,0,0.47,13,32828,19934,6918,5976,1091,30.9,0.63,95,0,1,0,1,0,-533,-55,-1621,-2,0,4022,4022,6600,0,8839,0,21,325,17387,61,1,19,200,600
Alvaro,SUPPORT,MDK,BDS,Labrov,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,3,Red,0:30:06,Olaf,Jayce,Annie,Renekton,Braum,Renata_Glasc,Win,20,11,2,1,12,0,3,18,6,26,0,0,0.9,8357,278,14,89,50,14,11,11,2.96,1.66,0.37,0.47,41.2,7015,893,5966,156,233,6.6,0.6,90,0,0,0,0,0,222,2,-152,-1,0,614,614,3485,1709,17282,2830,43,227,17176,60,13,29,0,0
Finn,TOP,RGE,G2,Brokenblade,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,4,Blue,0:37:06,Draven,Vi,Orianna,Karma,Aatrox,RekSai,Win,17,7,4,0,18,2,1,6,8,335,51,0,9,14071,379,21.3,24,11,4,6,6,0.65,0.3,0.16,0.11,8.1,22283,18165,3732,386,601,25.3,0.22,47.1,0,0,0,0,0,-33,-7,338,0,0,4077,4077,10320,0,19236,0,24,339,25921,45,9,25,100,50
Markoon,JUNGLE,RGE,G2,Yike,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,4,Blue,0:37:06,Varus,Jarvan_IV,Senna,Rell,Volibear,Ivern,Win,17,7,4,0,14,5,0,9,Perfect_KDA,148,117,0,4,11783,318,17.8,67,8,26,6,6,1.81,0.22,0.16,0.7,22.6,11366,6941,3502,923,306,12.9,0.38,82.4,0,1,0,0,0,742,-19,-293,-1,0,6589,6589,13532,0,49196,0,24,386,25775,0,7,26,0,0
Larssen,MID,RGE,G2,Caps,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,4,Blue,0:37:06,Taliyah,Kalista,Nautilus,Smolder,Orianna,Karma,Win,17,7,4,0,18,4,0,9,Perfect_KDA,372,16,0,10,16553,446,25,30,11,7,1,1,0.81,0.3,0.03,0.19,10.1,25929,495,24526,908,699,29.4,0.35,76.5,0,0,0,0,0,231,-17,-812,0,0,5932,5932,4212,1535,15156,2065,34,553,15986,0,4,24,350,0
Comp,ADCARRY,RGE,G2,Hans_Sama,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,4,Blue,0:37:06,Braum,Kled,Volibear,Ivern,Senna,Smolder,Win,17,7,4,0,13,5,2,12,8.5,88,9,0,2.4,12820,346,19.4,139,43,42,11,10,3.75,1.16,0.3,1.13,46.8,18449,17378,347,724,497,20.9,0.46,100,0,0,0,0,0,70,-84,-1874,-2,0,5442,5442,15350,7681,9743,5217,22,274,15681,40,13,29,50,300
Zoelys,SUPPORT,RGE,G2,Mikyx,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,4,Blue,0:37:06,Jax,Lee_Sin,Aatrox,RekSai,Nautilus,Rell,Win,17,7,4,0,15,1,3,15,5.3,175,0,0,4.7,10853,293,16.4,37,22,4,11,11,1,0.59,0.3,0.11,12.5,10181,1461,7695,1025,274,11.5,0.43,94.1,0,0,0,0,0,769,79,3321,3,0,810,810,2686,0,55657,0,57,580,23963,56,14,33,0,0
Brokenblade,TOP,G2,RGE,Finn,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,4,Red,0:37:06,Vi,Draven,Karma,Orianna,RekSai,Aatrox,Loss,6,4,1,0,17,1,2,1,1,305,17,0,8.2,12843,346,21.7,47,23,7,10,9,1.27,0.62,0.27,0.19,13.5,15081,8132,6889,60,406,21.1,0.05,33.3,0,0,0,0,0,33,7,-338,0,0,5872,5872,28812,0,56631,0,31,198,48698,79,12,24,50,100
Yike,JUNGLE,G2,RGE,Markoon,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,4,Red,0:37:06,Jarvan_IV,Varus,Rell,Senna,Ivern,Volibear,Loss,6,4,1,0,14,1,1,5,6,179,158,0,4.8,10473,282,17.7,90,36,18,7,6,2.43,0.97,0.19,0.49,25.9,6797,1487,2961,2349,183,9.5,0.16,100,0,0,0,0,0,-742,19,293,1,0,0,0,9365,2922,5512,11836,60,370,12147,49,7,23,0,0
Caps,MID,G2,RGE,Larssen,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,4,Red,0:37:06,Kalista,Taliyah,Smolder,Nautilus,Karma,Orianna,Loss,6,4,1,0,16,1,3,1,0.7,294,13,0,7.9,12730,343,21.6,38,10,8,5,3,1.02,0.27,0.13,0.22,11,16444,542,15875,27,443,23,0.05,33.3,0,0,0,0,0,-231,17,812,0,0,4563,4563,1604,0,14713,2740,29,467,16829,147,8,24,150,50
Hans_Sama,ADCARRY,G2,RGE,Comp,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,4,Red,0:37:06,Kled,Braum,Ivern,Volibear,Smolder,Senna,Loss,6,4,1,0,17,2,4,4,1.5,372,53,0,10,14971,404,25.3,35,13,7,4,4,0.94,0.35,0.11,0.19,10.1,27566,17397,4960,5209,743,38.6,0.16,100,0,0,0,0,0,-70,84,1874,2,0,472,472,6012,0,8898,0,12,554,16876,53,6,24,150,350
Mikyx,SUPPORT,G2,RGE,Zoelys,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,4,Red,0:37:06,Lee_Sin,Jax,RekSai,Aatrox,Rell,Nautilus,Loss,6,4,1,0,11,1,7,5,0.9,18,1,0,0.5,8050,217,13.6,137,87,12,28,26,3.69,2.35,0.75,0.32,39.5,5618,905,3536,1177,151,7.9,0.16,100,0,0,0,0,0,-769,-79,-3321,-3,0,0,0,2016,896,16994,2977,50,230,17295,78,31,45,0,0
Cabochard,TOP,KC,TH,Wunder,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,5,Blue,0:31:19,Draven,Vi,Zeri,Orianna,Olaf,Gnar,Loss,10,0,1,0,16,4,5,5,1.8,253,16,0,8.1,11568,369,23.1,27,14,4,5,4,0.86,0.45,0.16,0.13,10.5,16202,11026,0,5176,517,28.2,0.29,90,0,0,0,0,0,774,-14,-915,-1,0,326,326,7136,0,23787,0,17,523,26937,213,7,23,150,200
Bo,JUNGLE,KC,TH,Jankos,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,5,Blue,0:31:19,Volibear,Smolder,Karma,Senna,Jarvan_IV,Sejuani,Loss,10,0,1,0,13,2,5,8,2,145,124,0,4.6,9348,298,18.6,45,16,12,12,10,1.44,0.51,0.38,0.38,17.6,9625,7585,638,1402,307,16.7,0.32,100,0,0,0,0,0,701,-5,203,0,0,0,0,15634,0,37711,0,22,450,36016,128,15,38,0,0
Saken,MID,KC,TH,Zwyroo,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,5,Blue,0:31:19,Varus,Kalista,Jarvan_IV,Yasuo,Karma,Orianna,Loss,10,0,1,0,15,1,4,5,1.5,241,4,0,7.7,9858,315,19.7,32,14,5,6,5,1.02,0.45,0.19,0.16,12.5,13148,449,11898,801,420,22.8,0.19,60,0,0,0,0,0,-57,0,-235,-1,0,247,247,694,0,12830,2151,21,292,14648,128,8,20,0,0
Upset,ADCARRY,KC,TH,Flakked,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,5,Blue,0:31:19,Rell,Renekton,Rakan,Sejuani,Zeri,Yasuo,Loss,10,0,1,0,15,3,2,3,3,298,23,0,9.5,12847,410,25.6,31,12,5,2,2,0.99,0.38,0.06,0.16,12.1,13709,8023,4717,969,438,23.8,0.19,60,0,0,1,0,0,-315,-13,-214,0,0,0,0,2079,0,12654,0,7,244,15082,82,4,24,800,300
Targamas,SUPPORT,KC,TH,Trymbi,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,5,Blue,0:31:19,Gragas,KSante,Olaf,Gnar,Rakan,Senna,Loss,10,0,1,0,10,0,3,7,2.3,30,0,0,1,6547,209,13.1,121,71,12,16,14,3.86,2.27,0.51,0.38,47.3,4858,720,3320,818,155,8.4,0.22,70,0,0,0,0,0,-782,9,-882,-1,0,0,0,4427,1221,14656,1619,30,115,15194,45,19,32,0,0
Wunder,TOP,TH,KC,Cabochard,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,5,Red,0:31:19,Vi,Draven,Orianna,Zeri,Gnar,Olaf,Win,19,10,4,1,18,1,2,10,5.5,300,15,0,9.6,13690,437,21.9,26,14,5,3,3,0.83,0.45,0.1,0.16,9.7,17103,14416,2319,368,546,20.2,0.35,57.9,0,0,0,0,0,-774,14,915,1,0,8904,8904,6618,0,21206,0,23,480,17561,18,5,23,0,0
Jankos,JUNGLE,TH,KC,Bo,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,5,Red,0:31:19,Smolder,Volibear,Senna,Karma,Sejuani,Jarvan_IV,Win,19,10,4,1,14,2,4,15,4.3,163,135,0,5.2,10409,332,16.6,65,12,25,10,10,2.08,0.38,0.32,0.8,24.2,7657,3639,3503,515,245,9,0.54,89.5,0,0,0,0,0,-701,5,-203,0,0,646,646,11879,576,31470,0,20,428,27858,110,11,24,0,150
Zwyroo,MID,TH,KC,Saken,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,5,Red,0:31:19,Kalista,Varus,Yasuo,Jarvan_IV,Orianna,Karma,Win,19,10,4,1,17,5,1,12,17,274,12,0,8.7,14236,455,22.7,25,12,6,7,6,0.8,0.38,0.22,0.19,9.3,24132,741,23177,214,771,28.5,0.54,89.5,0,0,1,0,0,57,0,235,1,0,7396,7396,1750,0,12612,1906,23,428,12400,44,10,26,200,650
Flakked,ADCARRY,TH,KC,Upset,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,5,Red,0:31:19,Renekton,Rell,Sejuani,Rakan,Yasuo,Zeri,Win,19,10,4,1,15,8,2,9,8.5,250,22,0,8,13864,443,22.1,46,17,9,6,6,1.47,0.54,0.19,0.29,17.1,13134,11781,982,371,419,15.5,0.54,89.5,0,3,0,0,0,315,13,214,0,0,2605,2605,8306,0,23470,0,20,191,18903,75,8,26,50,150
Trymbi,SUPPORT,TH,KC,Targamas,3/23/2024,3,2,v14.5,Spring_Season_24,1,1,1,5,Red,0:31:19,KSante,Gragas,Gnar,Olaf,Senna,Rakan,Win,19,10,4,1,13,3,1,13,16,35,0,0,1.1,10455,334,16.7,107,44,22,6,6,3.42,1.41,0.19,0.7,39.8,22733,22576,0,157,726,26.8,0.51,84.2,0,0,0,0,0,782,-9,882,1,0,4483,4483,7806,3253,5364,2561,32,189,8046,34,8,23,250,0
Wunder,TOP,TH,GX,Odoamne,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,1,Blue,0:31:30,Rumble,Orianna,Vi,Rell,RekSai,Jayce,Loss,5,2,0,0,15,0,5,2,0.4,235,0,0,7.5,10054,319,20,25,13,4,2,2,0.79,0.41,0.06,0.13,9.9,7732,3242,4315,175,245,19.8,0.06,40,0,0,0,0,0,-534,5,-3,0,0,3913,3913,14913,0,36851,0,21,123,36035,153,3,18,0,50
Jankos,JUNGLE,TH,GX,Peach,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,1,Blue,0:31:30,Kalista,Neeko,Zeri,Varus,Vi,Rell,Loss,5,2,0,0,13,1,3,2,1,173,152,0,5.5,9121,290,18.2,56,10,15,7,7,1.78,0.32,0.22,0.48,22.1,4740,4184,0,556,150,12.1,0.1,60,0,0,0,0,0,-474,1,-29,0,0,0,0,11505,0,26368,0,16,239,23979,45,8,26,100,0
Zwyroo,MID,TH,GX,Jackies,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,1,Blue,0:31:30,Ashe,Taliyah,Annie,Karma,Annie,Karma,Loss,5,2,0,0,15,1,2,2,1.5,235,0,0,7.5,10057,319,20,35,7,11,4,4,1.11,0.22,0.13,0.35,13.8,10757,249,10283,225,341,27.5,0.1,60,0,0,0,0,0,-1217,-26,-978,0,0,0,0,1568,0,9659,1376,24,305,14612,97,8,23,150,0
Flakked,ADCARRY,TH,GX,Patrik,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,1,Blue,0:31:30,Twisted_Fate,Gragas,Nautilus,Rakan,Zeri,Varus,Loss,5,2,0,0,15,3,3,1,1.3,333,32,0,10.6,14162,450,28.2,46,14,15,5,4,1.46,0.44,0.16,0.48,18.2,11451,7272,3701,478,364,29.3,0.13,80,0,1,0,0,0,1891,14,600,0,0,2145,2145,2518,0,11846,0,5,137,15930,67,6,26,0,350
Trymbi,SUPPORT,TH,GX,IgNar,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,1,Blue,0:31:30,NaN,Aatrox,RekSai,Jayce,Nautilus,Rakan,Loss,5,2,0,0,10,0,6,5,0.8,31,0,0,1,6850,217,13.6,91,43,15,8,7,2.89,1.37,0.25,0.48,36,4381,930,2723,728,139,11.2,0.16,100,0,0,0,0,0,370,3,465,1,0,0,0,1142,450,22493,304,42,157,20255,150,10,24,0,0
Odoamne,TOP,GX,TH,Wunder,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,1,Red,0:31:30,Orianna,Rumble,Rell,Vi,Jayce,RekSai,Win,19,8,4,1,17,6,0,11,Perfect_KDA,284,24,0,9,15113,480,24.7,41,15,6,4,4,1.3,0.48,0.13,0.19,11.9,30915,24972,4771,1172,981,35.3,0.54,89.5,0,1,0,0,0,534,-5,3,0,0,3838,3838,2832,0,17193,0,13,230,14112,0,5,24,50,0
Peach,JUNGLE,GX,TH,Jankos,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,1,Red,0:31:30,Neeko,Kalista,Varus,Zeri,Rell,Vi,Win,19,8,4,1,15,2,1,17,19,181,155,0,5.7,11631,369,19,61,11,14,12,9,1.94,0.35,0.38,0.44,17.7,5218,737,4380,101,166,6,0.6,100,0,0,0,0,0,474,-1,29,0,1,2415,2415,12352,690,60453,812,23,433,24106,26,13,27,0,0
Jackies,MID,GX,TH,Zwyroo,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,1,Red,0:31:30,Taliyah,Ashe,Karma,Annie,Karma,Annie,Win,19,8,4,1,17,4,1,11,15,269,4,0,8.5,13295,422,21.7,31,17,1,7,7,0.98,0.54,0.22,0.03,9,23307,568,22056,683,740,26.6,0.48,78.9,0,0,0,0,0,1217,26,978,0,0,6278,6278,2034,0,9983,3560,23,358,9128,38,10,23,200,100
Patrik,ADCARRY,GX,TH,Flakked,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,1,Red,0:31:30,Gragas,Twisted_Fate,Rakan,Nautilus,Varus,Zeri,Win,19,8,4,1,16,5,1,8,13,272,12,0,8.6,12752,405,20.8,40,15,5,6,6,1.27,0.48,0.19,0.16,11.6,22518,16433,5412,673,715,25.7,0.41,68.4,0,0,0,0,0,-1891,-14,-600,0,0,4973,4973,4088,943,5274,0,37,472,9471,10,7,24,0,0
IgNar,SUPPORT,GX,TH,Trymbi,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,1,Red,0:31:30,Aatrox,NaN,Jayce,RekSai,Rakan,Nautilus,Win,19,8,4,1,12,2,2,14,8,35,4,0,1.1,8378,266,13.7,171,96,19,19,17,5.43,3.05,0.6,0.6,49.7,5651,454,4073,1124,179,6.5,0.51,84.2,0,0,0,0,0,-370,-3,-465,-1,0,91,91,5284,2261,14649,2846,21,51,9580,10,21,36,150,150
Finn,TOP,RGE,SK,Irrelevant,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,2,Blue,0:27:03,Rell,Senna,Kalista,Renata_Glasc,Gragas,KSante,Win,14,11,1,1,17,0,0,7,Perfect_KDA,235,0,0,8.7,10515,389,19,25,13,2,4,4,0.92,0.48,0.15,0.07,11.5,14149,1282,12867,0,523,23.7,0.26,50,0,0,0,0,0,276,1,568,0,0,7671,7671,10093,0,12445,0,42,461,14903,0,6,20,0,0
Markoon,JUNGLE,RGE,SK,Isma,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,2,Blue,0:27:03,Vi,Orianna,Blitzcrank,Draven,Viego,Xin_Zhao,Win,14,11,1,1,15,7,0,4,Perfect_KDA,220,177,0,8.1,13640,504,24.6,43,8,12,9,6,1.59,0.3,0.33,0.44,19.7,14430,12902,774,754,533,24.2,0.41,78.6,0,1,0,0,0,1463,2,1144,1,0,9242,9242,17803,0,16616,0,13,228,24455,0,7,21,0,0
Larssen,MID,RGE,SK,Nisqy,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,2,Blue,0:27:03,Varus,Volibear,Karma,Xin_Zhao,Karma,Hwei,Win,14,11,1,1,16,0,0,7,Perfect_KDA,238,0,0,8.8,10817,400,19.5,33,11,3,2,2,1.22,0.41,0.07,0.11,15.1,11674,429,11149,96,432,19.5,0.26,50,0,0,0,0,0,545,8,608,0,0,6309,6309,2313,1386,6964,1012,19,351,7720,0,4,17,0,0
Comp,ADCARRY,RGE,SK,Exakick,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,2,Blue,0:27:03,Taliyah,Jarvan_IV,Gragas,Hwei,Kalista,Draven,Win,14,11,1,1,14,6,1,3,9,255,10,0,9.4,12919,478,23.3,39,10,13,3,3,1.44,0.37,0.11,0.48,17.9,14514,12089,2397,28,537,24.3,0.33,64.3,0,1,0,0,0,-513,-1,142,0,0,7017,7017,3545,0,7508,0,6,269,9881,12,4,20,0,0
Zoelys,SUPPORT,RGE,SK,Doss,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,2,Blue,0:27:03,Gnar,Jax,Viego,KSante,Blitzcrank,Renata_Glasc,Win,14,11,1,1,11,1,2,9,5,27,0,0,1,7447,275,13.5,78,37,9,9,9,2.88,1.37,0.33,0.33,35.8,4956,1709,2566,681,183,8.3,0.37,71.4,0,0,0,0,0,-262,0,-354,-1,0,1212,1212,1945,0,7146,0,24,96,10836,22,12,24,0,0
Irrelevant,TOP,SK,RGE,Finn,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,2,Red,0:27:03,Senna,Rell,Renata_Glasc,Kalista,KSante,Gragas,Loss,3,1,3,0,14,0,4,0,0,226,0,0,8.4,8663,320,20.4,30,11,5,5,4,1.11,0.41,0.18,0.18,13.6,7156,6329,507,320,265,16,0,0,0,0,0,0,0,-276,-1,-568,0,0,1429,1429,1234,0,40229,228,16,947,25653,117,6,20,0,0
Isma,JUNGLE,SK,RGE,Markoon,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,2,Red,0:27:03,Orianna,Vi,Draven,Blitzcrank,Xin_Zhao,Viego,Loss,3,1,3,0,12,0,2,3,1.5,167,141,0,6.2,7871,291,18.5,32,9,7,7,6,1.18,0.33,0.26,0.26,14.5,6572,3303,145,3124,243,14.7,0.11,100,0,0,0,0,0,-1463,-2,-1144,-1,0,372,372,15972,0,18765,0,8,490,29946,16,8,22,0,0
Nisqy,MID,SK,RGE,Larssen,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,2,Red,0:27:03,Volibear,Varus,Xin_Zhao,Karma,Hwei,Karma,Loss,3,1,3,0,14,1,3,1,0.7,215,6,0,7.9,8597,318,20.2,35,16,6,7,7,1.29,0.59,0.26,0.22,15.9,18577,338,17133,1106,687,41.6,0.07,66.7,0,0,0,0,0,-545,-8,-608,0,0,0,0,779,0,6249,0,18,746,13477,43,9,24,0,0
Exakick,ADCARRY,SK,RGE,Comp,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,2,Red,0:27:03,Jarvan_IV,Taliyah,Hwei,Gragas,Draven,Kalista,Loss,3,1,3,0,13,1,3,1,0.7,267,0,0,9.9,11202,414,26.4,36,10,9,4,3,1.33,0.37,0.15,0.33,16.4,9971,9168,0,803,369,22.3,0.07,66.7,0,0,0,0,0,513,1,-142,0,0,1845,1845,3932,328,6251,0,4,77,11778,56,5,19,0,0
Doss,SUPPORT,SK,RGE,Zoelys,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,2,Red,0:27:03,Jax,Gnar,KSante,Viego,Renata_Glasc,Blitzcrank,Loss,3,1,3,0,11,1,2,2,1.5,35,0,0,1.3,6138,227,14.5,87,53,8,8,6,3.22,1.96,0.3,0.3,39.5,2395,249,1919,227,89,5.4,0.11,100,0,0,0,0,0,262,0,354,1,0,539,539,574,0,6175,1836,15,85,6543,42,10,24,0,0
Oscarinin,TOP,FNC,MDK,Myrwn,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,3,Blue,0:24:26,Neeko,Orianna,Taliyah,Zeri,KSante,Udyr,Loss,5,4,1,0,15,1,1,0,1,246,4,0,10.1,10543,432,24.7,14,10,1,3,3,0.57,0.41,0.12,0.04,9.5,7220,5600,1113,507,295,19,0.04,20,1,0,0,0,0,500,35,472,0,0,9937,9937,911,0,30288,23,16,1311,22456,38,5,20,0,0
Razork,JUNGLE,FNC,MDK,Elyoya,3/25/2024,3,3,v14.5,Spring_Season_24,1,1,1,3,Blue,0:24:26,Smolder,Kalista,Kaisa,Rell,Volibear,Rell,Loss,5,4,1,0,12,1,4,1,0.5,145,130,0,5.9,7717,316,18.1,29,8,7,8,7,1.19,0.33,0.33,0.29,19.6,4944,3320,1008,616,202,13,0.08,40,0,0,0,0,0,18,13,346,0,0,633,633,10239,0,18105,0,9,328,21034,107,9,22,0,0
